id,name,brand_name,category_name,sub_category_name,slug,thumb_image,qty,sku,price,offer_price,offer_start_price,offer_end_price,product_type,status,is_approved,short_description,long_description,seo_title,seo_description,created_at
178,"Xiaomi Redmi Note 14 5G Smartphone",Xiaomi,"Mobile Phones",Phone,xiaomi-redmi-note-14-5g-smartphone,"uploads/2026-03-14_1773516039_69b5b507b0f23_Xiaomi Redmi Note 14 5G Smartphone.jpg",85,XIA-MOB-PHN-020,299,269,2026-03-08,2026-03-29,featured,1,1,"<b>Xiaomi Redmi Note 14 5G Smartphone</b><p>Modern smartphone designed for smooth daily performance, reliable battery life, and practical 5G connectivity.</p>","<b>Xiaomi Redmi Note 14 5G Smartphone</b><p>This smartphone is made for everyday communication, media viewing, and app usage with balanced performance and dependable battery support. It is suitable for customers who want a practical 5G phone with modern design and useful daily features.</p><p>A strong choice for regular mobile use and value focused buyers.</p>","Xiaomi Redmi Note 14 5G Smartphone","Shop Xiaomi Redmi Note 14 5G Smartphone with reliable performance and practical everyday 5G features.","2026-03-14 13:26:40"
179,"Xiaomi Redmi Note 14 Pro 5G Smartphone",Xiaomi,"Mobile Phones",Phone,xiaomi-redmi-note-14-pro-5g-smartphone,"uploads/2026-03-14_1773516084_69b5b534ba402_Xiaomi Redmi Note 14 Pro 5G Smartphone.jpg",75,XIA-MOB-PHN-021,379,339,2026-03-08,2026-03-29,best,1,1,"<b>Xiaomi Redmi Note 14 Pro 5G Smartphone</b><p>Powerful smartphone with enhanced display quality, fast performance, and advanced everyday mobile features.</p>","<b>Xiaomi Redmi Note 14 Pro 5G Smartphone</b><p>This phone is designed for customers who want stronger daily performance, improved visual quality, and dependable 5G connectivity. It supports streaming, messaging, social media, and light gaming with practical modern smartphone convenience.</p><p>A good option for users who want a more premium Xiaomi experience.</p>","Xiaomi Redmi Note 14 Pro 5G Smartphone","Shop Xiaomi Redmi Note 14 Pro 5G Smartphone with strong performance and premium everyday usability.","2026-03-14 13:26:40"
180,"Xiaomi Redmi Note 14 Pro Plus 5G Smartphone",Xiaomi,"Mobile Phones",Phone,xiaomi-redmi-note-14-pro-plus-5g-smartphone,"uploads/2026-03-14_1773516134_69b5b56636c98_Xiaomi Redmi Note 14 Pro Plus 5G Smartphone.webp",60,XIA-MOB-PHN-022,449,399,2026-03-08,2026-03-29,best,1,1,"<b>Xiaomi Redmi Note 14 Pro Plus 5G Smartphone</b><p>Premium Redmi smartphone built for performance, display quality, and fast modern mobile use.</p>","<b>Xiaomi Redmi Note 14 Pro Plus 5G Smartphone</b><p>This smartphone delivers a more premium Redmi experience with strong speed, modern display, and practical 5G functionality. It is suitable for users who want smooth app performance, entertainment support, and a stylish device for daily routines.</p><p>A strong upper mid-range option in the Xiaomi lineup.</p>","Xiaomi Redmi Note 14 Pro Plus 5G Smartphone","Buy Xiaomi Redmi Note 14 Pro Plus 5G Smartphone with premium Redmi features and strong daily performance.","2026-03-14 13:26:40"
181,"Xiaomi Redmi Note 13 Pro 5G Smartphone",Xiaomi,"Mobile Phones",Phone,xiaomi-redmi-note-13-pro-5g-smartphone,"uploads/2026-03-14_1773516222_69b5b5beea846_Xiaomi Redmi Note 13 Pro Plus 5G Smartphone.jpg",70,XIA-MOB-PHN-023,329,289,2026-03-08,2026-03-29,top,1,1,"<b>Xiaomi Redmi Note 13 Pro 5G Smartphone</b><p>Balanced 5G smartphone designed for clear display, dependable speed, and comfortable daily mobile use.</p>","<b>Xiaomi Redmi Note 13 Pro 5G Smartphone</b><p>This smartphone is suitable for customers who want a practical device for browsing, photography, and day to day communication. It offers a clean Xiaomi experience with good value and stable everyday performance.</p><p>A useful option for routine mobile tasks and entertainment.</p>","Xiaomi Redmi Note 13 Pro 5G Smartphone","Shop Xiaomi Redmi Note 13 Pro 5G Smartphone with smooth performance and practical daily 5G convenience.","2026-03-14 13:26:40"
182,"Xiaomi Redmi Note 13 Pro Plus 5G Smartphone",Xiaomi,"Mobile Phones",Phone,xiaomi-redmi-note-13-pro-plus-5g-smartphone,"uploads/2026-03-14_1773516170_69b5b58a1b222_Xiaomi Redmi Note 13 Pro 5G Smartphone.jpg",62,XIA-MOB-PHN-024,399,359,2026-03-08,2026-03-29,featured,1,1,"<b>Xiaomi Redmi Note 13 Pro Plus 5G Smartphone</b><p>Advanced Redmi smartphone with premium styling and strong all-round daily usability.</p>","<b>Xiaomi Redmi Note 13 Pro Plus 5G Smartphone</b><p>This phone supports modern app use, clear media viewing, and dependable 5G performance in a more premium Redmi design. It is appropriate for users who want upgraded daily mobile capability without moving into flagship pricing.</p><p>A polished choice for performance focused buyers.</p>","Xiaomi Redmi Note 13 Pro Plus 5G Smartphone","Shop Xiaomi Redmi Note 13 Pro Plus 5G Smartphone with premium Redmi styling and balanced performance.","2026-03-14 13:26:40"
183,"Xiaomi POCO X7 5G Smartphone",Xiaomi,"Mobile Phones",Phone,xiaomi-poco-x7-5g-smartphone,"uploads/2026-03-14_1773516285_69b5b5fd49388_Xiaomi POCO X7 5G Smartphone.jpg",68,XIA-MOB-PHN-025,349,309,2026-03-08,2026-03-29,featured,1,1,"<b>Xiaomi POCO X7 5G Smartphone</b><p>Performance focused smartphone designed for fast multitasking and responsive everyday mobile use.</p>","<b>Xiaomi POCO X7 5G Smartphone</b><p>This smartphone is built for customers who want strong day to day performance, modern design, and useful 5G support. It handles entertainment, gaming, messaging, and app switching with practical speed and good overall value.</p><p>A solid POCO model for active mobile users.</p>","Xiaomi POCO X7 5G Smartphone","Buy Xiaomi POCO X7 5G Smartphone with fast everyday performance and modern 5G support.","2026-03-14 13:26:40"
184,"Xiaomi POCO X7 Pro 5G Smartphone",Xiaomi,"Mobile Phones",Phone,xiaomi-poco-x7-pro-5g-smartphone,"uploads/2026-03-14_1773516330_69b5b62a55a46_Xiaomi POCO X7 Pro 5G Smartphone.jpg",58,XIA-MOB-PHN-026,429,389,2026-03-08,2026-03-29,best,1,1,"<b>Xiaomi POCO X7 Pro 5G Smartphone</b><p>High performance smartphone built for speed, gaming, and advanced daily mobile tasks.</p>","<b>Xiaomi POCO X7 Pro 5G Smartphone</b><p>This phone is made for users who want stronger performance for gaming, streaming, and fast multitasking with stable 5G connectivity. It combines practical power with sharp modern styling for a more advanced Xiaomi mobile experience.</p><p>A compelling device for users who prioritize speed and value.</p>","Xiaomi POCO X7 Pro 5G Smartphone","Shop Xiaomi POCO X7 Pro 5G Smartphone with high performance hardware and strong daily 5G usability.","2026-03-14 13:26:40"
185,"Xiaomi Redmi 13C Smartphone",Xiaomi,"Mobile Phones",Phone,xiaomi-redmi-13c-smartphone,"uploads/2026-03-14_1773516357_69b5b6454c42f_Xiaomi Redmi 13C Smartphone.jpg",90,XIA-MOB-PHN-027,159,139,2026-03-08,2026-03-29,top,1,1,"<b>Xiaomi Redmi 13C Smartphone</b><p>Affordable smartphone designed for simple daily communication and reliable basic mobile use.</p>","<b>Xiaomi Redmi 13C Smartphone</b><p>This phone is suitable for customers who want an accessible smartphone for calls, messaging, light browsing, and daily convenience. It offers practical Xiaomi usability in a straightforward and budget friendly format.</p><p>A sensible entry level option for essential smartphone needs.</p>","Xiaomi Redmi 13C Smartphone","Shop Xiaomi Redmi 13C Smartphone for affordable daily communication and essential mobile tasks.","2026-03-14 13:26:40"
186,"Apple iPhone X Smartphone",Apple,"Mobile Phones",Phone,apple-iphone-x-smartphone,uploads/2026-03-15_1773584334_69b6bfcec4a98_iphonex.png,55,APP-MOB-PHN-028,899,839,2026-03-08,2026-03-29,featured,1,1,"<b>Apple iPhone X Smartphone</b><p>Modern iPhone designed for smooth performance, premium build quality, and dependable everyday mobile use.</p>","<b>Apple iPhone X Smartphone</b><p>This smartphone offers the refined Apple user experience with smooth daily performance, quality display, and reliable camera support for communication, content, and app use. It is ideal for customers who want a premium mainstream iPhone model.</p><p>A practical flagship level Apple device for modern daily routines.</p>","Apple iPhone X Smartphone","Shop Apple iPhone X Smartphone with premium performance and reliable everyday Apple usability.","2026-03-14 13:26:40"
187,"Apple iPhone 11 Plus Smartphone",Apple,"Mobile Phones",Phone,apple-iphone-11-plus-smartphone,"uploads/2026-03-14_1773516417_69b5b68128a2c_Apple iPhone 16 Plus Smartphone.webp",45,APP-MOB-PHN-029,999,939,2026-03-08,2026-03-29,featured,1,1,"<b>Apple iPhone 11 Plus Smartphone</b><p>Larger iPhone model designed for immersive screen viewing and smooth everyday performance.</p>","<b>Apple iPhone 11 Plus Smartphone</b><p>This iPhone offers a larger display area for customers who prefer more comfortable media viewing, messaging, and general daily use. It balances premium Apple styling with practical screen size and consistent performance.</p><p>A strong iPhone choice for users who value display space and polished usability.</p>","Apple iPhone 11 Plus Smartphone","Buy Apple iPhone 11 Plus Smartphone with larger display and premium Apple daily performance.","2026-03-14 13:26:40"
188,"Apple iPhone 17 Pro Smartphone",Apple,"Mobile Phones",Phone,apple-iphone-17-pro-smartphone,uploads/2026-03-15_1773585015_69b6c27777f83_iphone17.jpeg,40,APP-MOB-PHN-030,1099,1039,2026-03-08,2026-03-29,best,1,1,"<b>Apple iPhone 17 Pro Smartphone</b><p>Premium Pro iPhone built for advanced performance, professional feel, and everyday flagship use.</p>","<b>Apple iPhone 17 Pro Smartphone</b><p>This smartphone is designed for users who want stronger performance, a more premium Apple build, and enhanced daily capability for photography, productivity, and entertainment. It is a polished option within the iPhone Pro family.</p><p>A suitable device for customers who prefer a more advanced flagship experience.</p>","Apple iPhone 17 Pro Smartphone","Shop Apple iPhone 17 Pro Smartphone with premium Pro performance and advanced flagship design.","2026-03-14 13:26:40"
189,"Apple iPhone 16 Pro Max Smartphone",Apple,"Mobile Phones",Phone,apple-iphone-16-pro-max-smartphone,"uploads/2026-03-14_1773516493_69b5b6cd1def6_Apple iPhone 16 Pro Max Smartphone.jpg",35,APP-MOB-PHN-031,1199,1139,2026-03-08,2026-03-29,best,1,1,"<b>Apple iPhone 16 Pro Max Smartphone</b><p>Large premium iPhone designed for top tier performance, immersive viewing, and flagship daily use.</p>","<b>Apple iPhone 16 Pro Max Smartphone</b><p>This iPhone is built for customers who want the largest premium Apple phone experience with strong everyday performance, advanced mobile capability, and a more immersive display. It suits users who prioritize flagship level convenience and status.</p><p>A premium device for users seeking top-end Apple mobile hardware.</p>","Apple iPhone 16 Pro Max Smartphone","Buy Apple iPhone 16 Pro Max Smartphone with premium flagship performance and expansive display experience.","2026-03-14 13:26:40"
190,"Apple iPhone 15 Smartphone",Apple,"Mobile Phones",Phone,apple-iphone-15-smartphone,"uploads/2026-03-14_1773516528_69b5b6f02538c_Apple iPhone 15 Smartphone.webp",60,APP-MOB-PHN-032,799,749,2026-03-08,2026-03-29,featured,1,1,"<b>Apple iPhone 15 Smartphone</b><p>Modern iPhone designed for smooth daily communication, photography, and app performance.</p>","<b>Apple iPhone 15 Smartphone</b><p>This smartphone offers reliable Apple performance with smooth user experience, strong camera capability, and efficient battery usage. It is suitable for messaging, social media, entertainment, and everyday mobile tasks.</p><p>A balanced iPhone choice for customers who want premium quality and dependable daily performance.</p>","Apple iPhone 15 Smartphone","Shop Apple iPhone 15 Smartphone with premium Apple performance and everyday mobile reliability.","2026-03-14 13:34:31"
191,"Apple iPhone 15 Plus Smartphone",Apple,"Mobile Phones",Phone,apple-iphone-15-plus-smartphone,"uploads/2026-03-14_1773516558_69b5b70ee5916_Apple iPhone 15 Smartphone.webp",55,APP-MOB-PHN-033,899,839,2026-03-08,2026-03-29,top,1,1,"<b>Apple iPhone 15 Plus Smartphone</b><p>Large display iPhone designed for immersive viewing and comfortable daily use.</p>","<b>Apple iPhone 15 Plus Smartphone</b><p>This iPhone provides a larger display for streaming, messaging, browsing, and gaming. It combines Apple design quality with comfortable screen space and stable everyday performance.</p><p>A good option for customers who prefer larger smartphone displays.</p>","Apple iPhone 15 Plus Smartphone","Buy Apple iPhone 15 Plus Smartphone with large display and reliable Apple performance.","2026-03-14 13:34:31"
192,"Apple iPhone 12 Pro Smartphone",Apple,"Mobile Phones",Phone,apple-iphone-12-pro-smartphone,uploads/2026-03-15_1773584379_69b6bffb91537_iphone12.webp,50,APP-MOB-PHN-034,1099,1049,2026-03-08,2026-03-29,best,1,1,"<b>Apple iPhone 12 Pro Smartphone</b><p>Advanced iPhone designed for powerful performance and professional photography.</p>","<b>Apple iPhone 12 Pro Smartphone</b><p>This smartphone offers stronger processing performance, premium design, and high quality camera capability suitable for photography, gaming, and professional everyday use.</p><p>A flagship device for users who want top level Apple performance.</p>","Apple iPhone 12 Pro Smartphone","Shop Apple iPhone 12 Pro Smartphone with powerful performance and premium Apple design.","2026-03-14 13:34:31"
194,"Apple iPhone 13 Smartphone",Apple,"Mobile Phones",Phone,apple-iphone-13-smartphone,"uploads/2026-03-14_1773516691_69b5b79362c3c_Apple iPhone 13 Smartphone.jpg",80,APP-MOB-PHN-036,599,549,2026-03-08,2026-03-29,top,1,1,"<b>Apple iPhone 13 Smartphone</b><p>Popular iPhone model built for smooth daily mobile experience.</p>","<b>Apple iPhone 13 Smartphone</b><p>This smartphone remains a strong choice for everyday communication, photography, and entertainment. It offers dependable Apple performance and practical modern smartphone capability.</p><p>A solid value option in the Apple lineup.</p>","Apple iPhone 13 Smartphone","Shop Apple iPhone 13 Smartphone with dependable Apple performance and modern mobile features.","2026-03-14 13:34:31"
195,"Samsung Galaxy S24 Smartphone",Samsung,"Mobile Phones",Phone,samsung-galaxy-s24-smartphone,"uploads/2026-03-14_1773516728_69b5b7b84346c_Samsung Galaxy S24 Smartphone.jpg",70,SAM-MOB-PHN-037,899,839,2026-03-08,2026-03-29,featured,1,1,"<b>Samsung Galaxy S24 Smartphone</b><p>Modern Samsung smartphone designed for performance, photography, and smooth daily use.</p>","<b>Samsung Galaxy S24 Smartphone</b><p>This smartphone offers fast performance, high quality display, and versatile camera capability. It is suitable for communication, productivity, entertainment, and advanced mobile usage.</p><p>A flagship Samsung device for everyday modern smartphone users.</p>","Samsung Galaxy S24 Smartphone","Shop Samsung Galaxy S24 Smartphone with powerful performance and premium display experience.","2026-03-14 13:34:31"
196,"Samsung Galaxy S24 Plus Smartphone",Samsung,"Mobile Phones",Phone,samsung-galaxy-s24-plus-smartphone,"uploads/2026-03-14_1773516767_69b5b7df12781_Samsung Galaxy S24 Plus Smartphone.jpg",60,SAM-MOB-PHN-038,999,939,2026-03-08,2026-03-29,best,1,1,"<b>Samsung Galaxy S24 Plus Smartphone</b><p>Large screen Samsung smartphone designed for immersive entertainment and productivity.</p>","<b>Samsung Galaxy S24 Plus Smartphone</b><p>This smartphone provides a large display suitable for streaming, browsing, gaming, and multitasking. It combines Samsung performance with modern flagship design.</p><p>A strong option for users who want a larger Samsung flagship device.</p>","Samsung Galaxy S24 Plus Smartphone","Buy Samsung Galaxy S24 Plus Smartphone with large display and flagship performance.","2026-03-14 13:34:31"
197,"Samsung Galaxy S25 Ultra Smartphone",Samsung,"Mobile Phones",Phone,samsung-galaxy-s25-ultra-smartphone,uploads/2026-03-15_1773586558_69b6c87ec4596_1760541649-samsung-galaxy-s25-fe-68efbbaacb80b.jpg,50,SAM-MOB-PHN-039,1199,1129,2026-03-08,2026-03-29,best,1,1,"<b>Samsung Galaxy S25 Ultra Smartphone</b><p>Premium Samsung flagship smartphone designed for advanced photography and high performance.</p>","<b>Samsung Galaxy S25 Ultra Smartphone</b><p>This flagship device offers powerful hardware, advanced camera technology, and large display capability for professional level smartphone use.</p><p>A top tier Samsung device for users who want maximum performance.</p>","Samsung Galaxy S25 Ultra Smartphone","Shop Samsung Galaxy S25 Ultra Smartphone with powerful flagship performance.","2026-03-14 13:34:31"
